beam_y_cm,run,slice,frame,gantry_x_mm,gantry_z_mm,max_counts,exposure_us,rate_c_per_us,ratio_to_slice_best,n_sat_px,excluded_run
149.0,auto_scan-2026-07-29_14-54-27,y0149.00cm,jul29_axicon3_006-tableyp001490.000mm-gantryxp000085.000mm-yp000040.000mm-zm000087.100mm-shot0000.npy,85.0,-87.1,134,331.5,0.4043,0.87,0,False
149.5,auto_scan-2026-07-29_14-54-27,y0149.50cm,jul29_axicon3_006-tableyp001495.000mm-gantryxp000080.000mm-yp000035.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,155,331.5,0.4676,1.0,0,False
149.5,auto_scan-2026-07-29_14-54-27,y0149.50cm,jul29_axicon3_006-tableyp001495.000mm-gantryxp000080.000mm-yp000035.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,145,331.5,0.4375,0.935,0,False
149.5,auto_scan-2026-07-29_14-54-27,y0149.50cm,jul29_axicon3_006-tableyp001495.000mm-gantryxp000085.000mm-yp000035.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,152,331.5,0.4586,0.981,0,False
149.5,auto_scan-2026-07-29_14-54-27,y0149.50cm,jul29_axicon3_006-tableyp001495.000mm-gantryxp000085.000mm-yp000035.000mm-zm000087.100mm-shot0000.npy,85.0,-87.1,137,331.5,0.4133,0.884,0,False
150.0,auto_scan-2026-07-29_14-54-27,y0150.00cm,jul29_axicon3_006-tableyp001500.000mm-gantryxp000080.000mm-yp000030.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,157,331.5,0.4737,1.0,0,False
150.0,auto_scan-2026-07-29_14-54-27,y0150.00cm,jul29_axicon3_006-tableyp001500.000mm-gantryxp000080.000mm-yp000030.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,141,331.5,0.4254,0.898,0,False
150.0,auto_scan-2026-07-29_14-54-27,y0150.00cm,jul29_axicon3_006-tableyp001500.000mm-gantryxp000085.000mm-yp000030.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,154,331.5,0.4646,0.981,0,False
150.0,auto_scan-2026-07-29_14-54-27,y0150.00cm,jul29_axicon3_006-tableyp001500.000mm-gantryxp000085.000mm-yp000030.000mm-zm000087.100mm-shot0000.npy,85.0,-87.1,150,331.5,0.4525,0.955,0,False
150.0,auto_scan-2026-07-29_15-07-43,y0150.00cm,jul29_axicon3_007-tableyp001500.000mm-gantryxp000080.000mm-yp000130.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,109,250.0,0.436,0.916,0,False
150.0,auto_scan-2026-07-29_15-07-43,y0150.00cm,jul29_axicon3_007-tableyp001500.000mm-gantryxp000080.000mm-yp000130.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,111,250.0,0.444,0.933,0,False
150.0,auto_scan-2026-07-29_15-07-43,y0150.00cm,jul29_axicon3_007-tableyp001500.000mm-gantryxp000085.000mm-yp000130.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,119,250.0,0.476,1.0,0,False
150.0,auto_scan-2026-07-29_15-07-43,y0150.00cm,jul29_axicon3_007-tableyp001500.000mm-gantryxp000085.000mm-yp000130.000mm-zm000087.100mm-shot0000.npy,85.0,-87.1,108,250.0,0.432,0.908,0,False
150.5,auto_scan-2026-07-29_14-54-27,y0150.50cm,jul29_axicon3_006-tableyp001505.000mm-gantryxp000080.000mm-yp000025.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,159,331.5,0.4797,1.0,0,False
150.5,auto_scan-2026-07-29_14-54-27,y0150.50cm,jul29_axicon3_006-tableyp001505.000mm-gantryxp000080.000mm-yp000025.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,149,331.5,0.4495,0.937,0,False
150.5,auto_scan-2026-07-29_14-54-27,y0150.50cm,jul29_axicon3_006-tableyp001505.000mm-gantryxp000085.000mm-yp000025.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,154,331.5,0.4646,0.969,0,False
150.5,auto_scan-2026-07-29_14-54-27,y0150.50cm,jul29_axicon3_006-tableyp001505.000mm-gantryxp000085.000mm-yp000025.000mm-zm000087.100mm-shot0000.npy,85.0,-87.1,158,331.5,0.4767,0.994,0,False
150.5,auto_scan-2026-07-29_15-07-43,y0150.50cm,jul29_axicon3_007-tableyp001505.000mm-gantryxp000080.000mm-yp000125.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,118,250.0,0.472,0.929,0,False
150.5,auto_scan-2026-07-29_15-07-43,y0150.50cm,jul29_axicon3_007-tableyp001505.000mm-gantryxp000080.000mm-yp000125.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,112,250.0,0.448,0.882,0,False
150.5,auto_scan-2026-07-29_15-07-43,y0150.50cm,jul29_axicon3_007-tableyp001505.000mm-gantryxp000085.000mm-yp000125.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,121,250.0,0.484,0.953,0,False
150.5,auto_scan-2026-07-29_15-07-43,y0150.50cm,jul29_axicon3_007-tableyp001505.000mm-gantryxp000085.000mm-yp000125.000mm-zm000087.100mm-shot0000.npy,85.0,-87.1,127,250.0,0.508,1.0,0,False
151.0,auto_scan-2026-07-29_14-54-27,y0151.00cm,jul29_axicon3_006-tableyp001510.000mm-gantryxp000080.000mm-yp000020.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,167,331.5,0.5038,1.0,0,False
151.0,auto_scan-2026-07-29_14-54-27,y0151.00cm,jul29_axicon3_006-tableyp001510.000mm-gantryxp000080.000mm-yp000020.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,165,331.5,0.4978,0.988,0,False
151.0,auto_scan-2026-07-29_14-54-27,y0151.00cm,jul29_axicon3_006-tableyp001510.000mm-gantryxp000085.000mm-yp000020.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,156,331.5,0.4707,0.934,0,False
151.0,auto_scan-2026-07-29_14-54-27,y0151.00cm,jul29_axicon3_006-tableyp001510.000mm-gantryxp000085.000mm-yp000020.000mm-zm000087.100mm-shot0000.npy,85.0,-87.1,161,331.5,0.4857,0.964,0,False
151.0,auto_scan-2026-07-29_15-07-43,y0151.00cm,jul29_axicon3_007-tableyp001510.000mm-gantryxp000080.000mm-yp000120.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,120,250.0,0.48,0.952,0,False
151.0,auto_scan-2026-07-29_15-07-43,y0151.00cm,jul29_axicon3_007-tableyp001510.000mm-gantryxp000080.000mm-yp000120.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,114,250.0,0.456,0.905,0,False
151.0,auto_scan-2026-07-29_15-07-43,y0151.00cm,jul29_axicon3_007-tableyp001510.000mm-gantryxp000085.000mm-yp000120.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,126,250.0,0.504,1.0,0,False
151.0,auto_scan-2026-07-29_15-07-43,y0151.00cm,jul29_axicon3_007-tableyp001510.000mm-gantryxp000085.000mm-yp000120.000mm-zm000087.100mm-shot0000.npy,85.0,-87.1,113,250.0,0.452,0.897,0,False
151.5,auto_scan-2026-07-29_14-54-27,y0151.50cm,jul29_axicon3_006-tableyp001515.000mm-gantryxp000080.000mm-yp000015.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,165,331.5,0.4978,0.988,0,False
151.5,auto_scan-2026-07-29_14-54-27,y0151.50cm,jul29_axicon3_006-tableyp001515.000mm-gantryxp000080.000mm-yp000015.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,167,331.5,0.5038,1.0,0,False
151.5,auto_scan-2026-07-29_14-54-27,y0151.50cm,jul29_axicon3_006-tableyp001515.000mm-gantryxp000085.000mm-yp000015.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,163,331.5,0.4918,0.976,0,False
151.5,auto_scan-2026-07-29_14-54-27,y0151.50cm,jul29_axicon3_006-tableyp001515.000mm-gantryxp000085.000mm-yp000015.000mm-zm000087.100mm-shot0000.npy,85.0,-87.1,159,331.5,0.4797,0.952,0,False
151.5,auto_scan-2026-07-29_15-07-43,y0151.50cm,jul29_axicon3_007-tableyp001515.000mm-gantryxp000080.000mm-yp000115.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,129,250.0,0.516,1.0,0,False
151.5,auto_scan-2026-07-29_15-07-43,y0151.50cm,jul29_axicon3_007-tableyp001515.000mm-gantryxp000080.000mm-yp000115.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,121,250.0,0.484,0.938,0,False
151.5,auto_scan-2026-07-29_15-07-43,y0151.50cm,jul29_axicon3_007-tableyp001515.000mm-gantryxp000085.000mm-yp000115.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,124,250.0,0.496,0.961,0,False
151.5,auto_scan-2026-07-29_15-07-43,y0151.50cm,jul29_axicon3_007-tableyp001515.000mm-gantryxp000085.000mm-yp000115.000mm-zm000087.100mm-shot0000.npy,85.0,-87.1,76,250.0,0.304,0.589,0,False
152.0,auto_scan-2026-07-29_14-54-27,y0152.00cm,jul29_axicon3_006-tableyp001520.000mm-gantryxp000080.000mm-yp000010.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,175,331.5,0.528,1.0,0,False
152.0,auto_scan-2026-07-29_14-54-27,y0152.00cm,jul29_axicon3_006-tableyp001520.000mm-gantryxp000080.000mm-yp000010.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,162,331.5,0.4888,0.926,0,False
152.0,auto_scan-2026-07-29_14-54-27,y0152.00cm,jul29_axicon3_006-tableyp001520.000mm-gantryxp000085.000mm-yp000010.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,171,331.5,0.5159,0.977,0,False
152.0,auto_scan-2026-07-29_14-54-27,y0152.00cm,jul29_axicon3_006-tableyp001520.000mm-gantryxp000085.000mm-yp000010.000mm-zm000087.100mm-shot0000.npy,85.0,-87.1,150,331.5,0.4525,0.857,0,False
152.0,auto_scan-2026-07-29_15-07-43,y0152.00cm,jul29_axicon3_007-tableyp001520.000mm-gantryxp000080.000mm-yp000110.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,129,250.0,0.516,1.0,0,False
152.5,auto_scan-2026-07-29_15-07-43,y0152.50cm,jul29_axicon3_007-tableyp001525.000mm-gantryxp000080.000mm-yp000105.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,134,250.0,0.536,1.0,0,False
153.0,auto_scan-2026-07-29_15-07-43,y0153.00cm,jul29_axicon3_007-tableyp001530.000mm-gantryxp000080.000mm-yp000100.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,135,250.0,0.54,1.0,0,False
153.5,auto_scan-2026-07-29_15-07-43,y0153.50cm,jul29_axicon3_007-tableyp001535.000mm-gantryxp000080.000mm-yp000095.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,129,250.0,0.516,1.0,0,False
154.0,auto_scan-2026-07-29_15-07-43,y0154.00cm,jul29_axicon3_007-tableyp001540.000mm-gantryxp000080.000mm-yp000090.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,124,250.0,0.496,1.0,0,False
154.5,auto_scan-2026-07-29_15-07-43,y0154.50cm,jul29_axicon3_007-tableyp001545.000mm-gantryxp000080.000mm-yp000085.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,120,250.0,0.48,0.968,0,False
154.5,auto_scan-2026-07-29_15-07-43,y0154.50cm,jul29_axicon3_007-tableyp001545.000mm-gantryxp000080.000mm-yp000085.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,118,250.0,0.472,0.952,0,False
154.5,auto_scan-2026-07-29_15-07-43,y0154.50cm,jul29_axicon3_007-tableyp001545.000mm-gantryxp000085.000mm-yp000085.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,124,250.0,0.496,1.0,0,False
154.5,auto_scan-2026-07-29_15-07-43,y0154.50cm,jul29_axicon3_007-tableyp001545.000mm-gantryxp000085.000mm-yp000085.000mm-zm000087.100mm-shot0000.npy,85.0,-87.1,119,250.0,0.476,0.96,0,False
155.0,auto_scan-2026-07-29_15-07-43,y0155.00cm,jul29_axicon3_007-tableyp001550.000mm-gantryxp000080.000mm-yp000080.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,110,250.0,0.44,0.902,0,False
155.0,auto_scan-2026-07-29_15-07-43,y0155.00cm,jul29_axicon3_007-tableyp001550.000mm-gantryxp000080.000mm-yp000080.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,116,250.0,0.464,0.951,0,False
155.0,auto_scan-2026-07-29_15-07-43,y0155.00cm,jul29_axicon3_007-tableyp001550.000mm-gantryxp000085.000mm-yp000080.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,122,250.0,0.488,1.0,0,False
155.0,auto_scan-2026-07-29_15-07-43,y0155.00cm,jul29_axicon3_007-tableyp001550.000mm-gantryxp000085.000mm-yp000080.000mm-zm000087.100mm-shot0000.npy,85.0,-87.1,122,250.0,0.488,1.0,0,False
155.5,auto_scan-2026-07-29_15-07-43,y0155.50cm,jul29_axicon3_007-tableyp001555.000mm-gantryxp000080.000mm-yp000075.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,114,250.0,0.456,0.934,0,False
155.5,auto_scan-2026-07-29_15-07-43,y0155.50cm,jul29_axicon3_007-tableyp001555.000mm-gantryxp000080.000mm-yp000075.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,122,250.0,0.488,1.0,0,False
155.5,auto_scan-2026-07-29_15-07-43,y0155.50cm,jul29_axicon3_007-tableyp001555.000mm-gantryxp000085.000mm-yp000075.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,105,250.0,0.42,0.861,0,False
155.5,auto_scan-2026-07-29_15-07-43,y0155.50cm,jul29_axicon3_007-tableyp001555.000mm-gantryxp000085.000mm-yp000075.000mm-zm000087.100mm-shot0000.npy,85.0,-87.1,118,250.0,0.472,0.967,0,False
156.0,auto_scan-2026-07-29_15-07-43,y0156.00cm,jul29_axicon3_007-tableyp001560.000mm-gantryxp000080.000mm-yp000070.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,105,250.0,0.42,0.929,0,False
156.0,auto_scan-2026-07-29_15-07-43,y0156.00cm,jul29_axicon3_007-tableyp001560.000mm-gantryxp000080.000mm-yp000070.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,112,250.0,0.448,0.991,0,False
156.0,auto_scan-2026-07-29_15-07-43,y0156.00cm,jul29_axicon3_007-tableyp001560.000mm-gantryxp000085.000mm-yp000070.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,108,250.0,0.432,0.956,0,False
156.0,auto_scan-2026-07-29_15-07-43,y0156.00cm,jul29_axicon3_007-tableyp001560.000mm-gantryxp000085.000mm-yp000070.000mm-zm000087.100mm-shot0000.npy,85.0,-87.1,113,250.0,0.452,1.0,0,False
156.5,auto_scan-2026-07-29_15-07-43,y0156.50cm,jul29_axicon3_007-tableyp001565.000mm-gantryxp000080.000mm-yp000065.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,121,250.0,0.484,1.0,0,False
156.5,auto_scan-2026-07-29_15-07-43,y0156.50cm,jul29_axicon3_007-tableyp001565.000mm-gantryxp000080.000mm-yp000065.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,102,250.0,0.408,0.843,0,False
156.5,auto_scan-2026-07-29_15-07-43,y0156.50cm,jul29_axicon3_007-tableyp001565.000mm-gantryxp000085.000mm-yp000065.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,115,250.0,0.46,0.95,0,False
156.5,auto_scan-2026-07-29_15-07-43,y0156.50cm,jul29_axicon3_007-tableyp001565.000mm-gantryxp000085.000mm-yp000065.000mm-zm000087.100mm-shot0000.npy,85.0,-87.1,108,250.0,0.432,0.893,0,False
156.5,auto_scan-2026-07-29_15-20-31,y0156.50cm,jul29_axicon3_007-tableyp001565.000mm-gantryxp000080.000mm-yp000065.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,119,250.0,0.476,0.992,0,False
156.5,auto_scan-2026-07-29_15-20-31,y0156.50cm,jul29_axicon3_007-tableyp001565.000mm-gantryxp000080.000mm-yp000065.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,111,250.0,0.444,0.925,0,False
156.5,auto_scan-2026-07-29_15-20-31,y0156.50cm,jul29_axicon3_007-tableyp001565.000mm-gantryxp000085.000mm-yp000065.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,120,250.0,0.48,1.0,0,False
156.5,auto_scan-2026-07-29_15-20-31,y0156.50cm,jul29_axicon3_007-tableyp001565.000mm-gantryxp000085.000mm-yp000065.000mm-zm000087.100mm-shot0000.npy,85.0,-87.1,115,250.0,0.46,0.958,0,False
157.0,auto_scan-2026-07-29_15-07-43,y0157.00cm,jul29_axicon3_007-tableyp001570.000mm-gantryxp000080.000mm-yp000060.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,118,250.0,0.472,1.0,0,False
157.0,auto_scan-2026-07-29_15-07-43,y0157.00cm,jul29_axicon3_007-tableyp001570.000mm-gantryxp000085.000mm-yp000060.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,117,250.0,0.468,0.992,0,False
157.0,auto_scan-2026-07-29_15-20-31,y0157.00cm,jul29_axicon3_007-tableyp001570.000mm-gantryxp000080.000mm-yp000060.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,110,250.0,0.44,0.924,0,False
157.0,auto_scan-2026-07-29_15-20-31,y0157.00cm,jul29_axicon3_007-tableyp001570.000mm-gantryxp000080.000mm-yp000060.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,107,250.0,0.428,0.899,0,False
157.0,auto_scan-2026-07-29_15-20-31,y0157.00cm,jul29_axicon3_007-tableyp001570.000mm-gantryxp000085.000mm-yp000060.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,117,250.0,0.468,0.983,0,False
157.0,auto_scan-2026-07-29_15-20-31,y0157.00cm,jul29_axicon3_007-tableyp001570.000mm-gantryxp000085.000mm-yp000060.000mm-zm000087.100mm-shot0000.npy,85.0,-87.1,119,250.0,0.476,1.0,0,False
157.5,auto_scan-2026-07-29_15-20-31,y0157.50cm,jul29_axicon3_007-tableyp001575.000mm-gantryxp000080.000mm-yp000055.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,107,250.0,0.428,0.922,0,False
157.5,auto_scan-2026-07-29_15-20-31,y0157.50cm,jul29_axicon3_007-tableyp001575.000mm-gantryxp000080.000mm-yp000055.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,112,250.0,0.448,0.966,0,False
157.5,auto_scan-2026-07-29_15-20-31,y0157.50cm,jul29_axicon3_007-tableyp001575.000mm-gantryxp000085.000mm-yp000055.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,107,250.0,0.428,0.922,0,False
157.5,auto_scan-2026-07-29_15-20-31,y0157.50cm,jul29_axicon3_007-tableyp001575.000mm-gantryxp000085.000mm-yp000055.000mm-zm000087.100mm-shot0000.npy,85.0,-87.1,116,250.0,0.464,1.0,0,False
158.0,auto_scan-2026-07-29_15-20-31,y0158.00cm,jul29_axicon3_007-tableyp001580.000mm-gantryxp000080.000mm-yp000050.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,110,250.0,0.44,0.88,0,False
158.0,auto_scan-2026-07-29_15-20-31,y0158.00cm,jul29_axicon3_007-tableyp001580.000mm-gantryxp000080.000mm-yp000050.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,119,250.0,0.476,0.952,0,False
158.0,auto_scan-2026-07-29_15-20-31,y0158.00cm,jul29_axicon3_007-tableyp001580.000mm-gantryxp000085.000mm-yp000050.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,111,250.0,0.444,0.888,0,False
158.0,auto_scan-2026-07-29_15-20-31,y0158.00cm,jul29_axicon3_007-tableyp001580.000mm-gantryxp000085.000mm-yp000050.000mm-zm000087.100mm-shot0000.npy,85.0,-87.1,125,250.0,0.5,1.0,0,False
158.5,auto_scan-2026-07-29_15-20-31,y0158.50cm,jul29_axicon3_007-tableyp001585.000mm-gantryxp000080.000mm-yp000045.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,106,250.0,0.424,0.891,0,False
158.5,auto_scan-2026-07-29_15-20-31,y0158.50cm,jul29_axicon3_007-tableyp001585.000mm-gantryxp000080.000mm-yp000045.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,119,250.0,0.476,1.0,0,False
158.5,auto_scan-2026-07-29_15-20-31,y0158.50cm,jul29_axicon3_007-tableyp001585.000mm-gantryxp000085.000mm-yp000045.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,110,250.0,0.44,0.924,0,False
158.5,auto_scan-2026-07-29_15-20-31,y0158.50cm,jul29_axicon3_007-tableyp001585.000mm-gantryxp000085.000mm-yp000045.000mm-zm000087.100mm-shot0000.npy,85.0,-87.1,115,250.0,0.46,0.966,0,False
159.0,auto_scan-2026-07-29_15-20-31,y0159.00cm,jul29_axicon3_007-tableyp001590.000mm-gantryxp000080.000mm-yp000040.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,100,250.0,0.4,0.855,0,False
159.0,auto_scan-2026-07-29_15-20-31,y0159.00cm,jul29_axicon3_007-tableyp001590.000mm-gantryxp000080.000mm-yp000040.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,117,250.0,0.468,1.0,0,False
159.0,auto_scan-2026-07-29_15-20-31,y0159.00cm,jul29_axicon3_007-tableyp001590.000mm-gantryxp000085.000mm-yp000040.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,114,250.0,0.456,0.974,0,False
159.0,auto_scan-2026-07-29_15-20-31,y0159.00cm,jul29_axicon3_007-tableyp001590.000mm-gantryxp000085.000mm-yp000040.000mm-zm000087.100mm-shot0000.npy,85.0,-87.1,114,250.0,0.456,0.974,0,False
159.5,auto_scan-2026-07-29_15-20-31,y0159.50cm,jul29_axicon3_007-tableyp001595.000mm-gantryxp000080.000mm-yp000035.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,125,250.0,0.5,0.992,0,False
159.5,auto_scan-2026-07-29_15-20-31,y0159.50cm,jul29_axicon3_007-tableyp001595.000mm-gantryxp000080.000mm-yp000035.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,113,250.0,0.452,0.897,0,False
159.5,auto_scan-2026-07-29_15-20-31,y0159.50cm,jul29_axicon3_007-tableyp001595.000mm-gantryxp000085.000mm-yp000035.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,126,250.0,0.504,1.0,0,False
159.5,auto_scan-2026-07-29_15-20-31,y0159.50cm,jul29_axicon3_007-tableyp001595.000mm-gantryxp000085.000mm-yp000035.000mm-zm000087.100mm-shot0000.npy,85.0,-87.1,122,250.0,0.488,0.968,0,False
160.0,auto_scan-2026-07-29_15-20-31,y0160.00cm,jul29_axicon3_007-tableyp001600.000mm-gantryxp000085.000mm-yp000030.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,130,250.0,0.52,1.0,0,False
160.0,auto_scan-2026-07-29_15-47-48,y0160.00cm,jul29_axicon3_008-tableyp001600.000mm-gantryxp000080.000mm-yp000130.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,184,26313.0,0.007,0.722,0,False
160.0,auto_scan-2026-07-29_15-47-48,y0160.00cm,jul29_axicon3_008-tableyp001600.000mm-gantryxp000080.000mm-yp000130.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,156,26313.0,0.0059,0.612,0,False
160.0,auto_scan-2026-07-29_15-47-48,y0160.00cm,jul29_axicon3_008-tableyp001600.000mm-gantryxp000085.000mm-yp000130.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,255,26313.0,0.0097,1.0,50635,False
160.0,auto_scan-2026-07-29_15-47-48,y0160.00cm,jul29_axicon3_008-tableyp001600.000mm-gantryxp000085.000mm-yp000130.000mm-zm000087.100mm-shot0000.npy,85.0,-87.1,255,26313.0,0.0097,1.0,16088,False
160.5,auto_scan-2026-07-29_15-20-31,y0160.50cm,jul29_axicon3_007-tableyp001605.000mm-gantryxp000085.000mm-yp000025.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,123,250.0,0.492,1.0,0,False
160.5,auto_scan-2026-07-29_15-47-48,y0160.50cm,jul29_axicon3_008-tableyp001605.000mm-gantryxp000085.000mm-yp000125.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,255,3289.1,0.0775,1.0,813,False
160.5,auto_scan-2026-07-29_15-47-48,y0160.50cm,jul29_axicon3_008-tableyp001605.000mm-gantryxp000085.000mm-yp000125.000mm-zm000087.100mm-shot0000.npy,85.0,-87.1,139,3289.1,0.0423,0.545,0,False
161.0,auto_scan-2026-07-29_15-20-31,y0161.00cm,jul29_axicon3_007-tableyp001610.000mm-gantryxp000085.000mm-yp000020.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,126,250.0,0.504,1.0,0,False
161.0,auto_scan-2026-07-29_15-47-48,y0161.00cm,jul29_axicon3_008-tableyp001610.000mm-gantryxp000085.000mm-yp000120.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,105,205.6,0.5108,1.0,0,False
161.5,auto_scan-2026-07-29_15-20-31,y0161.50cm,jul29_axicon3_007-tableyp001615.000mm-gantryxp000085.000mm-yp000015.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,138,250.0,0.552,1.0,0,False
161.5,auto_scan-2026-07-29_15-47-48,y0161.50cm,jul29_axicon3_008-tableyp001615.000mm-gantryxp000085.000mm-yp000115.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,111,205.6,0.54,1.0,0,False
162.0,auto_scan-2026-07-29_15-20-31,y0162.00cm,jul29_axicon3_007-tableyp001620.000mm-gantryxp000085.000mm-yp000010.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,144,250.0,0.576,1.0,0,False
162.0,auto_scan-2026-07-29_15-47-48,y0162.00cm,jul29_axicon3_008-tableyp001620.000mm-gantryxp000085.000mm-yp000110.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,109,205.6,0.5302,1.0,0,False
162.5,auto_scan-2026-07-29_15-47-48,y0162.50cm,jul29_axicon3_008-tableyp001625.000mm-gantryxp000085.000mm-yp000105.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,108,205.6,0.5254,1.0,0,False
163.0,auto_scan-2026-07-29_15-47-48,y0163.00cm,jul29_axicon3_008-tableyp001630.000mm-gantryxp000085.000mm-yp000100.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,110,205.6,0.5351,1.0,0,False
163.5,auto_scan-2026-07-29_15-47-48,y0163.50cm,jul29_axicon3_008-tableyp001635.000mm-gantryxp000085.000mm-yp000095.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,153,302.0,0.5067,1.0,0,False
164.0,auto_scan-2026-07-29_15-47-48,y0164.00cm,jul29_axicon3_008-tableyp001640.000mm-gantryxp000085.000mm-yp000090.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,147,302.0,0.4868,1.0,0,False
164.5,auto_scan-2026-07-29_15-47-48,y0164.50cm,jul29_axicon3_008-tableyp001645.000mm-gantryxp000085.000mm-yp000085.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,148,302.0,0.4901,1.0,0,False
165.0,auto_scan-2026-07-29_15-47-48,y0165.00cm,jul29_axicon3_008-tableyp001650.000mm-gantryxp000085.000mm-yp000080.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,140,302.0,0.4636,1.0,0,False
165.5,auto_scan-2026-07-29_15-47-48,y0165.50cm,jul29_axicon3_008-tableyp001655.000mm-gantryxp000085.000mm-yp000075.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,136,302.0,0.4504,1.0,0,False
