beam_y_cm,run,slice,frame,gantry_x_mm,gantry_z_mm,max_counts,exposure_us,rate_c_per_us,ratio_to_slice_best,n_sat_px,excluded_run
43.0,auto_scan-2026-07-23_10-42-35,y0043.00cm,jul23-003-tableyp000430.000mm-gantryxp000060.500mm-yp000120.000mm-zm000083.000mm-shot0000.npy,60.5,-83.0,113,34192.2,0.0033,1.0,0,False
43.0,auto_scan-2026-07-23_10-42-35,y0043.00cm,jul23-003-tableyp000430.000mm-gantryxp000065.500mm-yp000120.000mm-zm000083.000mm-shot0000.npy,65.5,-83.0,98,34192.2,0.0029,0.867,0,False
43.0,auto_scan-2026-07-23_10-42-35,y0043.00cm,jul23-003-tableyp000430.000mm-gantryxp000055.500mm-yp000120.000mm-zm000083.000mm-shot0000.npy,55.5,-83.0,71,34192.2,0.0021,0.628,0,False
43.0,auto_scan-2026-07-23_10-42-35,y0043.00cm,jul23-003-tableyp000430.000mm-gantryxp000055.500mm-yp000120.000mm-zm000079.000mm-shot0000.npy,55.5,-79.0,72,34192.2,0.0021,0.637,0,False
43.0,auto_scan-2026-07-23_10-42-35,y0043.00cm,jul23-003-tableyp000430.000mm-gantryxp000060.500mm-yp000120.000mm-zm000079.000mm-shot0000.npy,60.5,-79.0,87,34192.2,0.0025,0.77,0,False
43.0,auto_scan-2026-07-23_10-42-35,y0043.00cm,jul23-003-tableyp000430.000mm-gantryxp000065.500mm-yp000120.000mm-zm000079.000mm-shot0000.npy,65.5,-79.0,84,34192.2,0.0025,0.743,0,False
43.0,auto_scan-2026-07-23_10-42-35,y0043.00cm,jul23-003-tableyp000430.000mm-gantryxp000055.500mm-yp000120.000mm-zm000087.000mm-shot0000.npy,55.5,-87.0,77,34192.2,0.0023,0.681,0,False
43.0,auto_scan-2026-07-23_10-42-35,y0043.00cm,jul23-003-tableyp000430.000mm-gantryxp000060.500mm-yp000120.000mm-zm000087.000mm-shot0000.npy,60.5,-87.0,108,34192.2,0.0032,0.956,0,False
43.0,auto_scan-2026-07-23_10-42-35,y0043.00cm,jul23-003-tableyp000430.000mm-gantryxp000065.500mm-yp000120.000mm-zm000087.000mm-shot0000.npy,65.5,-87.0,87,34192.2,0.0025,0.77,0,False
43.0,auto_scan-2026-07-23_10-42-35,y0043.00cm,jul23-003-tableyp000430.000mm-gantryxp000055.500mm-yp000120.000mm-zm000091.000mm-shot0000.npy,55.5,-91.0,72,34192.2,0.0021,0.637,0,False
43.0,auto_scan-2026-07-23_10-42-35,y0043.00cm,jul23-003-tableyp000430.000mm-gantryxp000060.500mm-yp000120.000mm-zm000091.000mm-shot0000.npy,60.5,-91.0,75,34192.2,0.0022,0.664,0,False
44.0,auto_scan-2026-07-23_10-42-35,y0044.00cm,jul23-003-tableyp000440.000mm-gantryxp000060.500mm-yp000110.000mm-zm000083.000mm-shot0000.npy,60.5,-83.0,133,34192.2,0.0039,1.0,0,False
44.0,auto_scan-2026-07-23_10-42-35,y0044.00cm,jul23-003-tableyp000440.000mm-gantryxp000065.500mm-yp000110.000mm-zm000083.000mm-shot0000.npy,65.5,-83.0,106,34192.2,0.0031,0.797,0,False
44.0,auto_scan-2026-07-23_10-42-35,y0044.00cm,jul23-003-tableyp000440.000mm-gantryxp000055.500mm-yp000110.000mm-zm000083.000mm-shot0000.npy,55.5,-83.0,74,34192.2,0.0022,0.556,0,False
44.0,auto_scan-2026-07-23_10-42-35,y0044.00cm,jul23-003-tableyp000440.000mm-gantryxp000055.500mm-yp000110.000mm-zm000079.000mm-shot0000.npy,55.5,-79.0,72,34192.2,0.0021,0.541,0,False
44.0,auto_scan-2026-07-23_10-42-35,y0044.00cm,jul23-003-tableyp000440.000mm-gantryxp000060.500mm-yp000110.000mm-zm000079.000mm-shot0000.npy,60.5,-79.0,84,34192.2,0.0025,0.632,0,False
44.0,auto_scan-2026-07-23_10-42-35,y0044.00cm,jul23-003-tableyp000440.000mm-gantryxp000065.500mm-yp000110.000mm-zm000079.000mm-shot0000.npy,65.5,-79.0,85,34192.2,0.0025,0.639,0,False
44.0,auto_scan-2026-07-23_10-42-35,y0044.00cm,jul23-003-tableyp000440.000mm-gantryxp000055.500mm-yp000110.000mm-zm000087.000mm-shot0000.npy,55.5,-87.0,77,34192.2,0.0023,0.579,0,False
44.0,auto_scan-2026-07-23_10-42-35,y0044.00cm,jul23-003-tableyp000440.000mm-gantryxp000060.500mm-yp000110.000mm-zm000087.000mm-shot0000.npy,60.5,-87.0,117,34192.2,0.0034,0.88,0,False
44.0,auto_scan-2026-07-23_10-42-35,y0044.00cm,jul23-003-tableyp000440.000mm-gantryxp000065.500mm-yp000110.000mm-zm000087.000mm-shot0000.npy,65.5,-87.0,94,34192.2,0.0027,0.707,0,False
44.0,auto_scan-2026-07-23_10-42-35,y0044.00cm,jul23-003-tableyp000440.000mm-gantryxp000055.500mm-yp000110.000mm-zm000091.000mm-shot0000.npy,55.5,-91.0,69,34192.2,0.002,0.519,0,False
44.0,auto_scan-2026-07-23_10-42-35,y0044.00cm,jul23-003-tableyp000440.000mm-gantryxp000060.500mm-yp000110.000mm-zm000091.000mm-shot0000.npy,60.5,-91.0,81,34192.2,0.0024,0.609,0,False
45.0,auto_scan-2026-07-23_10-42-35,y0045.00cm,jul23-003-tableyp000450.000mm-gantryxp000060.500mm-yp000100.000mm-zm000083.000mm-shot0000.npy,60.5,-83.0,117,34192.2,0.0034,1.0,0,False
45.0,auto_scan-2026-07-23_10-42-35,y0045.00cm,jul23-003-tableyp000450.000mm-gantryxp000065.500mm-yp000100.000mm-zm000083.000mm-shot0000.npy,65.5,-83.0,108,34192.2,0.0032,0.923,0,False
45.0,auto_scan-2026-07-23_10-42-35,y0045.00cm,jul23-003-tableyp000450.000mm-gantryxp000055.500mm-yp000100.000mm-zm000083.000mm-shot0000.npy,55.5,-83.0,74,34192.2,0.0022,0.632,0,False
45.0,auto_scan-2026-07-23_10-42-35,y0045.00cm,jul23-003-tableyp000450.000mm-gantryxp000055.500mm-yp000100.000mm-zm000079.000mm-shot0000.npy,55.5,-79.0,72,34192.2,0.0021,0.615,0,False
45.0,auto_scan-2026-07-23_10-42-35,y0045.00cm,jul23-003-tableyp000450.000mm-gantryxp000060.500mm-yp000100.000mm-zm000079.000mm-shot0000.npy,60.5,-79.0,86,34192.2,0.0025,0.735,0,False
45.0,auto_scan-2026-07-23_10-42-35,y0045.00cm,jul23-003-tableyp000450.000mm-gantryxp000065.500mm-yp000100.000mm-zm000079.000mm-shot0000.npy,65.5,-79.0,81,34192.2,0.0024,0.692,0,False
45.0,auto_scan-2026-07-23_10-42-35,y0045.00cm,jul23-003-tableyp000450.000mm-gantryxp000055.500mm-yp000100.000mm-zm000087.000mm-shot0000.npy,55.5,-87.0,78,34192.2,0.0023,0.667,0,False
45.0,auto_scan-2026-07-23_10-42-35,y0045.00cm,jul23-003-tableyp000450.000mm-gantryxp000060.500mm-yp000100.000mm-zm000087.000mm-shot0000.npy,60.5,-87.0,109,34192.2,0.0032,0.932,0,False
45.0,auto_scan-2026-07-23_10-42-35,y0045.00cm,jul23-003-tableyp000450.000mm-gantryxp000065.500mm-yp000100.000mm-zm000087.000mm-shot0000.npy,65.5,-87.0,88,34192.2,0.0026,0.752,0,False
45.0,auto_scan-2026-07-23_10-42-35,y0045.00cm,jul23-003-tableyp000450.000mm-gantryxp000060.500mm-yp000100.000mm-zm000091.000mm-shot0000.npy,60.5,-91.0,74,34192.2,0.0022,0.632,0,False
46.0,auto_scan-2026-07-23_10-42-35,y0046.00cm,jul23-003-tableyp000460.000mm-gantryxp000060.500mm-yp000090.000mm-zm000083.000mm-shot0000.npy,60.5,-83.0,135,34192.2,0.0039,1.0,0,False
46.0,auto_scan-2026-07-23_10-42-35,y0046.00cm,jul23-003-tableyp000460.000mm-gantryxp000065.500mm-yp000090.000mm-zm000083.000mm-shot0000.npy,65.5,-83.0,108,34192.2,0.0032,0.8,0,False
46.0,auto_scan-2026-07-23_10-42-35,y0046.00cm,jul23-003-tableyp000460.000mm-gantryxp000055.500mm-yp000090.000mm-zm000083.000mm-shot0000.npy,55.5,-83.0,76,34192.2,0.0022,0.563,0,False
46.0,auto_scan-2026-07-23_10-42-35,y0046.00cm,jul23-003-tableyp000460.000mm-gantryxp000055.500mm-yp000090.000mm-zm000079.000mm-shot0000.npy,55.5,-79.0,73,34192.2,0.0021,0.541,0,False
46.0,auto_scan-2026-07-23_10-42-35,y0046.00cm,jul23-003-tableyp000460.000mm-gantryxp000060.500mm-yp000090.000mm-zm000079.000mm-shot0000.npy,60.5,-79.0,92,34192.2,0.0027,0.681,0,False
46.0,auto_scan-2026-07-23_10-42-35,y0046.00cm,jul23-003-tableyp000460.000mm-gantryxp000065.500mm-yp000090.000mm-zm000079.000mm-shot0000.npy,65.5,-79.0,81,34192.2,0.0024,0.6,0,False
46.0,auto_scan-2026-07-23_10-42-35,y0046.00cm,jul23-003-tableyp000460.000mm-gantryxp000055.500mm-yp000090.000mm-zm000087.000mm-shot0000.npy,55.5,-87.0,83,34192.2,0.0024,0.615,0,False
46.0,auto_scan-2026-07-23_10-42-35,y0046.00cm,jul23-003-tableyp000460.000mm-gantryxp000060.500mm-yp000090.000mm-zm000087.000mm-shot0000.npy,60.5,-87.0,114,34192.2,0.0033,0.844,0,False
46.0,auto_scan-2026-07-23_10-42-35,y0046.00cm,jul23-003-tableyp000460.000mm-gantryxp000065.500mm-yp000090.000mm-zm000087.000mm-shot0000.npy,65.5,-87.0,96,34192.2,0.0028,0.711,0,False
47.0,auto_scan-2026-07-23_10-42-35,y0047.00cm,jul23-003-tableyp000470.000mm-gantryxp000060.500mm-yp000080.000mm-zm000083.000mm-shot0000.npy,60.5,-83.0,124,34192.2,0.0036,1.0,0,False
47.0,auto_scan-2026-07-23_10-42-35,y0047.00cm,jul23-003-tableyp000470.000mm-gantryxp000065.500mm-yp000080.000mm-zm000083.000mm-shot0000.npy,65.5,-83.0,105,34192.2,0.0031,0.847,0,False
47.0,auto_scan-2026-07-23_10-42-35,y0047.00cm,jul23-003-tableyp000470.000mm-gantryxp000055.500mm-yp000080.000mm-zm000083.000mm-shot0000.npy,55.5,-83.0,79,34192.2,0.0023,0.637,0,False
47.0,auto_scan-2026-07-23_10-42-35,y0047.00cm,jul23-003-tableyp000470.000mm-gantryxp000055.500mm-yp000080.000mm-zm000079.000mm-shot0000.npy,55.5,-79.0,77,34192.2,0.0023,0.621,0,False
47.0,auto_scan-2026-07-23_10-42-35,y0047.00cm,jul23-003-tableyp000470.000mm-gantryxp000060.500mm-yp000080.000mm-zm000079.000mm-shot0000.npy,60.5,-79.0,92,34192.2,0.0027,0.742,0,False
47.0,auto_scan-2026-07-23_10-42-35,y0047.00cm,jul23-003-tableyp000470.000mm-gantryxp000065.500mm-yp000080.000mm-zm000079.000mm-shot0000.npy,65.5,-79.0,89,34192.2,0.0026,0.718,0,False
47.0,auto_scan-2026-07-23_10-42-35,y0047.00cm,jul23-003-tableyp000470.000mm-gantryxp000055.500mm-yp000080.000mm-zm000087.000mm-shot0000.npy,55.5,-87.0,82,34192.2,0.0024,0.661,0,False
47.0,auto_scan-2026-07-23_10-42-35,y0047.00cm,jul23-003-tableyp000470.000mm-gantryxp000060.500mm-yp000080.000mm-zm000087.000mm-shot0000.npy,60.5,-87.0,114,34192.2,0.0033,0.919,0,False
47.0,auto_scan-2026-07-23_10-42-35,y0047.00cm,jul23-003-tableyp000470.000mm-gantryxp000065.500mm-yp000080.000mm-zm000087.000mm-shot0000.npy,65.5,-87.0,95,34192.2,0.0028,0.766,0,False
48.0,auto_scan-2026-07-23_10-42-35,y0048.00cm,jul23-003-tableyp000480.000mm-gantryxp000060.500mm-yp000070.000mm-zm000087.000mm-shot0000.npy,60.5,-87.0,119,34192.2,0.0035,0.844,0,False
48.0,auto_scan-2026-07-23_10-42-35,y0048.00cm,jul23-003-tableyp000480.000mm-gantryxp000065.500mm-yp000070.000mm-zm000087.000mm-shot0000.npy,65.5,-87.0,94,34192.2,0.0027,0.667,0,False
48.0,auto_scan-2026-07-23_10-42-35,y0048.00cm,jul23-003-tableyp000480.000mm-gantryxp000055.500mm-yp000070.000mm-zm000087.000mm-shot0000.npy,55.5,-87.0,89,34192.2,0.0026,0.631,0,False
48.0,auto_scan-2026-07-23_10-42-35,y0048.00cm,jul23-003-tableyp000480.000mm-gantryxp000055.500mm-yp000070.000mm-zm000083.000mm-shot0000.npy,55.5,-83.0,81,34192.2,0.0024,0.574,0,False
48.0,auto_scan-2026-07-23_10-42-35,y0048.00cm,jul23-003-tableyp000480.000mm-gantryxp000060.500mm-yp000070.000mm-zm000083.000mm-shot0000.npy,60.5,-83.0,141,34192.2,0.0041,1.0,0,False
48.0,auto_scan-2026-07-23_10-42-35,y0048.00cm,jul23-003-tableyp000480.000mm-gantryxp000065.500mm-yp000070.000mm-zm000083.000mm-shot0000.npy,65.5,-83.0,113,34192.2,0.0033,0.801,0,False
48.0,auto_scan-2026-07-23_10-42-35,y0048.00cm,jul23-003-tableyp000480.000mm-gantryxp000055.500mm-yp000070.000mm-zm000079.000mm-shot0000.npy,55.5,-79.0,79,34192.2,0.0023,0.56,0,False
48.0,auto_scan-2026-07-23_10-42-35,y0048.00cm,jul23-003-tableyp000480.000mm-gantryxp000060.500mm-yp000070.000mm-zm000079.000mm-shot0000.npy,60.5,-79.0,97,34192.2,0.0028,0.688,0,False
48.0,auto_scan-2026-07-23_10-42-35,y0048.00cm,jul23-003-tableyp000480.000mm-gantryxp000065.500mm-yp000070.000mm-zm000079.000mm-shot0000.npy,65.5,-79.0,89,34192.2,0.0026,0.631,0,False
49.0,auto_scan-2026-07-23_10-42-35,y0049.00cm,jul23-003-tableyp000490.000mm-gantryxp000060.500mm-yp000060.000mm-zm000083.000mm-shot0000.npy,60.5,-83.0,120,34192.2,0.0035,0.952,0,False
49.0,auto_scan-2026-07-23_10-42-35,y0049.00cm,jul23-003-tableyp000490.000mm-gantryxp000065.500mm-yp000060.000mm-zm000083.000mm-shot0000.npy,65.5,-83.0,103,34192.2,0.003,0.817,0,False
49.0,auto_scan-2026-07-23_10-42-35,y0049.00cm,jul23-003-tableyp000490.000mm-gantryxp000055.500mm-yp000060.000mm-zm000083.000mm-shot0000.npy,55.5,-83.0,79,34192.2,0.0023,0.627,0,False
49.0,auto_scan-2026-07-23_10-42-35,y0049.00cm,jul23-003-tableyp000490.000mm-gantryxp000055.500mm-yp000060.000mm-zm000079.000mm-shot0000.npy,55.5,-79.0,81,34192.2,0.0024,0.643,0,False
49.0,auto_scan-2026-07-23_10-42-35,y0049.00cm,jul23-003-tableyp000490.000mm-gantryxp000060.500mm-yp000060.000mm-zm000079.000mm-shot0000.npy,60.5,-79.0,95,34192.2,0.0028,0.754,0,False
49.0,auto_scan-2026-07-23_10-42-35,y0049.00cm,jul23-003-tableyp000490.000mm-gantryxp000065.500mm-yp000060.000mm-zm000079.000mm-shot0000.npy,65.5,-79.0,99,34192.2,0.0029,0.786,0,False
49.0,auto_scan-2026-07-23_10-42-35,y0049.00cm,jul23-003-tableyp000490.000mm-gantryxp000055.500mm-yp000060.000mm-zm000087.000mm-shot0000.npy,55.5,-87.0,86,34192.2,0.0025,0.683,0,False
49.0,auto_scan-2026-07-23_10-42-35,y0049.00cm,jul23-003-tableyp000490.000mm-gantryxp000060.500mm-yp000060.000mm-zm000087.000mm-shot0000.npy,60.5,-87.0,126,34192.2,0.0037,1.0,0,False
49.0,auto_scan-2026-07-23_10-42-35,y0049.00cm,jul23-003-tableyp000490.000mm-gantryxp000065.500mm-yp000060.000mm-zm000087.000mm-shot0000.npy,65.5,-87.0,97,34192.2,0.0028,0.77,0,False
50.0,auto_scan-2026-07-23_10-42-35,y0050.00cm,jul23-003-tableyp000500.000mm-gantryxp000060.500mm-yp000050.000mm-zm000083.000mm-shot0000.npy,60.5,-83.0,146,34192.2,0.0043,1.0,0,False
50.0,auto_scan-2026-07-23_10-42-35,y0050.00cm,jul23-003-tableyp000500.000mm-gantryxp000065.500mm-yp000050.000mm-zm000083.000mm-shot0000.npy,65.5,-83.0,98,34192.2,0.0029,0.671,0,False
50.0,auto_scan-2026-07-23_10-42-35,y0050.00cm,jul23-003-tableyp000500.000mm-gantryxp000055.500mm-yp000050.000mm-zm000083.000mm-shot0000.npy,55.5,-83.0,82,34192.2,0.0024,0.562,0,False
50.0,auto_scan-2026-07-23_10-42-35,y0050.00cm,jul23-003-tableyp000500.000mm-gantryxp000055.500mm-yp000050.000mm-zm000079.000mm-shot0000.npy,55.5,-79.0,83,34192.2,0.0024,0.568,0,False
50.0,auto_scan-2026-07-23_10-42-35,y0050.00cm,jul23-003-tableyp000500.000mm-gantryxp000060.500mm-yp000050.000mm-zm000079.000mm-shot0000.npy,60.5,-79.0,98,34192.2,0.0029,0.671,0,False
50.0,auto_scan-2026-07-23_10-42-35,y0050.00cm,jul23-003-tableyp000500.000mm-gantryxp000065.500mm-yp000050.000mm-zm000079.000mm-shot0000.npy,65.5,-79.0,100,34192.2,0.0029,0.685,0,False
50.0,auto_scan-2026-07-23_10-42-35,y0050.00cm,jul23-003-tableyp000500.000mm-gantryxp000055.500mm-yp000050.000mm-zm000087.000mm-shot0000.npy,55.5,-87.0,100,34192.2,0.0029,0.685,0,False
50.0,auto_scan-2026-07-23_10-42-35,y0050.00cm,jul23-003-tableyp000500.000mm-gantryxp000060.500mm-yp000050.000mm-zm000087.000mm-shot0000.npy,60.5,-87.0,116,34192.2,0.0034,0.795,0,False
50.0,auto_scan-2026-07-23_10-42-35,y0050.00cm,jul23-003-tableyp000500.000mm-gantryxp000065.500mm-yp000050.000mm-zm000087.000mm-shot0000.npy,65.5,-87.0,100,34192.2,0.0029,0.685,0,False
51.0,auto_scan-2026-07-23_10-42-35,y0051.00cm,jul23-003-tableyp000510.000mm-gantryxp000060.500mm-yp000040.000mm-zm000083.000mm-shot0000.npy,60.5,-83.0,135,34192.2,0.0039,1.0,0,False
51.0,auto_scan-2026-07-23_10-42-35,y0051.00cm,jul23-003-tableyp000510.000mm-gantryxp000065.500mm-yp000040.000mm-zm000083.000mm-shot0000.npy,65.5,-83.0,97,34192.2,0.0028,0.719,0,False
51.0,auto_scan-2026-07-23_10-42-35,y0051.00cm,jul23-003-tableyp000510.000mm-gantryxp000055.500mm-yp000040.000mm-zm000083.000mm-shot0000.npy,55.5,-83.0,89,34192.2,0.0026,0.659,0,False
51.0,auto_scan-2026-07-23_10-42-35,y0051.00cm,jul23-003-tableyp000510.000mm-gantryxp000055.500mm-yp000040.000mm-zm000079.000mm-shot0000.npy,55.5,-79.0,81,34192.2,0.0024,0.6,0,False
51.0,auto_scan-2026-07-23_10-42-35,y0051.00cm,jul23-003-tableyp000510.000mm-gantryxp000060.500mm-yp000040.000mm-zm000079.000mm-shot0000.npy,60.5,-79.0,94,34192.2,0.0027,0.696,0,False
51.0,auto_scan-2026-07-23_10-42-35,y0051.00cm,jul23-003-tableyp000510.000mm-gantryxp000065.500mm-yp000040.000mm-zm000079.000mm-shot0000.npy,65.5,-79.0,103,34192.2,0.003,0.763,0,False
51.0,auto_scan-2026-07-23_10-42-35,y0051.00cm,jul23-003-tableyp000510.000mm-gantryxp000055.500mm-yp000040.000mm-zm000087.000mm-shot0000.npy,55.5,-87.0,101,34192.2,0.003,0.748,0,False
51.0,auto_scan-2026-07-23_10-42-35,y0051.00cm,jul23-003-tableyp000510.000mm-gantryxp000060.500mm-yp000040.000mm-zm000087.000mm-shot0000.npy,60.5,-87.0,119,34192.2,0.0035,0.881,0,False
51.0,auto_scan-2026-07-23_10-42-35,y0051.00cm,jul23-003-tableyp000510.000mm-gantryxp000065.500mm-yp000040.000mm-zm000087.000mm-shot0000.npy,65.5,-87.0,100,34192.2,0.0029,0.741,0,False
52.0,auto_scan-2026-07-23_10-42-35,y0052.00cm,jul23-003-tableyp000520.000mm-gantryxp000060.500mm-yp000030.000mm-zm000083.000mm-shot0000.npy,60.5,-83.0,158,34192.2,0.0046,1.0,0,False
52.0,auto_scan-2026-07-23_10-42-35,y0052.00cm,jul23-003-tableyp000520.000mm-gantryxp000065.500mm-yp000030.000mm-zm000083.000mm-shot0000.npy,65.5,-83.0,98,34192.2,0.0029,0.62,0,False
52.0,auto_scan-2026-07-23_10-42-35,y0052.00cm,jul23-003-tableyp000520.000mm-gantryxp000055.500mm-yp000030.000mm-zm000083.000mm-shot0000.npy,55.5,-83.0,93,34192.2,0.0027,0.589,0,False
52.0,auto_scan-2026-07-23_10-42-35,y0052.00cm,jul23-003-tableyp000520.000mm-gantryxp000055.500mm-yp000030.000mm-zm000079.000mm-shot0000.npy,55.5,-79.0,82,34192.2,0.0024,0.519,0,False
52.0,auto_scan-2026-07-23_10-42-35,y0052.00cm,jul23-003-tableyp000520.000mm-gantryxp000060.500mm-yp000030.000mm-zm000079.000mm-shot0000.npy,60.5,-79.0,94,34192.2,0.0027,0.595,0,False
52.0,auto_scan-2026-07-23_10-42-35,y0052.00cm,jul23-003-tableyp000520.000mm-gantryxp000065.500mm-yp000030.000mm-zm000079.000mm-shot0000.npy,65.5,-79.0,99,34192.2,0.0029,0.627,0,False
52.0,auto_scan-2026-07-23_10-42-35,y0052.00cm,jul23-003-tableyp000520.000mm-gantryxp000055.500mm-yp000030.000mm-zm000087.000mm-shot0000.npy,55.5,-87.0,90,34192.2,0.0026,0.57,0,False
52.0,auto_scan-2026-07-23_10-42-35,y0052.00cm,jul23-003-tableyp000520.000mm-gantryxp000060.500mm-yp000030.000mm-zm000087.000mm-shot0000.npy,60.5,-87.0,114,34192.2,0.0033,0.722,0,False
52.0,auto_scan-2026-07-23_10-42-35,y0052.00cm,jul23-003-tableyp000520.000mm-gantryxp000065.500mm-yp000030.000mm-zm000087.000mm-shot0000.npy,65.5,-87.0,96,34192.2,0.0028,0.608,0,False
53.0,auto_scan-2026-07-23_10-42-35,y0053.00cm,jul23-003-tableyp000530.000mm-gantryxp000055.500mm-yp000020.000mm-zm000087.000mm-shot0000.npy,55.5,-87.0,118,46553.8,0.0025,0.615,0,False
53.0,auto_scan-2026-07-23_10-42-35,y0053.00cm,jul23-003-tableyp000530.000mm-gantryxp000060.500mm-yp000020.000mm-zm000087.000mm-shot0000.npy,60.5,-87.0,155,46553.8,0.0033,0.807,0,False
53.0,auto_scan-2026-07-23_10-42-35,y0053.00cm,jul23-003-tableyp000530.000mm-gantryxp000055.500mm-yp000020.000mm-zm000083.000mm-shot0000.npy,55.5,-83.0,118,46553.8,0.0025,0.615,0,False
53.0,auto_scan-2026-07-23_10-42-35,y0053.00cm,jul23-003-tableyp000530.000mm-gantryxp000060.500mm-yp000020.000mm-zm000083.000mm-shot0000.npy,60.5,-83.0,192,46553.8,0.0041,1.0,0,False
53.0,auto_scan-2026-07-23_10-42-35,y0053.00cm,jul23-003-tableyp000530.000mm-gantryxp000065.500mm-yp000020.000mm-zm000087.000mm-shot0000.npy,65.5,-87.0,130,46553.8,0.0028,0.677,0,False
53.0,auto_scan-2026-07-23_10-42-35,y0053.00cm,jul23-003-tableyp000530.000mm-gantryxp000065.500mm-yp000020.000mm-zm000083.000mm-shot0000.npy,65.5,-83.0,132,46553.8,0.0028,0.688,0,False
53.0,auto_scan-2026-07-23_10-42-35,y0053.00cm,jul23-003-tableyp000530.000mm-gantryxp000055.500mm-yp000020.000mm-zm000079.000mm-shot0000.npy,55.5,-79.0,115,46553.8,0.0025,0.599,0,False
53.0,auto_scan-2026-07-23_10-42-35,y0053.00cm,jul23-003-tableyp000530.000mm-gantryxp000060.500mm-yp000020.000mm-zm000079.000mm-shot0000.npy,60.5,-79.0,127,46553.8,0.0027,0.661,0,False
53.0,auto_scan-2026-07-23_10-42-35,y0053.00cm,jul23-003-tableyp000530.000mm-gantryxp000065.500mm-yp000020.000mm-zm000079.000mm-shot0000.npy,65.5,-79.0,125,46553.8,0.0027,0.651,0,False
54.0,auto_scan-2026-07-23_10-42-35,y0054.00cm,jul23-003-tableyp000540.000mm-gantryxp000055.500mm-yp000010.000mm-zm000095.000mm-shot0000-dark.npy,55.5,-95.0,153,372430.8,0.0004,0.6,0,False
54.0,auto_scan-2026-07-23_10-42-35,y0054.00cm,jul23-003-tableyp000540.000mm-gantryxp000060.500mm-yp000010.000mm-zm000095.000mm-shot0000-dark.npy,60.5,-95.0,148,372430.8,0.0004,0.58,0,False
54.0,auto_scan-2026-07-23_10-42-35,y0054.00cm,jul23-003-tableyp000540.000mm-gantryxp000050.500mm-yp000010.000mm-zm000095.000mm-shot0000-dark.npy,50.5,-95.0,152,372430.8,0.0004,0.596,0,False
54.0,auto_scan-2026-07-23_10-42-35,y0054.00cm,jul23-003-tableyp000540.000mm-gantryxp000050.500mm-yp000010.000mm-zm000091.000mm-shot0000-dark.npy,50.5,-91.0,152,372430.8,0.0004,0.596,0,False
54.0,auto_scan-2026-07-23_10-42-35,y0054.00cm,jul23-003-tableyp000540.000mm-gantryxp000055.500mm-yp000010.000mm-zm000091.000mm-shot0000.npy,55.5,-91.0,150,372430.8,0.0004,0.588,0,False
54.0,auto_scan-2026-07-23_10-42-35,y0054.00cm,jul23-003-tableyp000540.000mm-gantryxp000060.500mm-yp000010.000mm-zm000091.000mm-shot0000.npy,60.5,-91.0,148,372430.8,0.0004,0.58,0,False
54.0,auto_scan-2026-07-23_10-42-35,y0054.00cm,jul23-003-tableyp000540.000mm-gantryxp000065.500mm-yp000010.000mm-zm000095.000mm-shot0000-dark.npy,65.5,-95.0,148,372430.8,0.0004,0.58,0,False
54.0,auto_scan-2026-07-23_10-42-35,y0054.00cm,jul23-003-tableyp000540.000mm-gantryxp000065.500mm-yp000010.000mm-zm000091.000mm-shot0000-dark.npy,65.5,-91.0,149,372430.8,0.0004,0.584,0,False
54.0,auto_scan-2026-07-23_10-42-35,y0054.00cm,jul23-003-tableyp000540.000mm-gantryxp000050.500mm-yp000010.000mm-zm000087.000mm-shot0000-dark.npy,50.5,-87.0,150,372430.8,0.0004,0.588,0,False
54.0,auto_scan-2026-07-23_10-42-35,y0054.00cm,jul23-003-tableyp000540.000mm-gantryxp000055.500mm-yp000010.000mm-zm000087.000mm-shot0000.npy,55.5,-87.0,255,372430.8,0.0007,1.0,459188,False
54.0,auto_scan-2026-07-23_10-42-35,y0054.00cm,jul23-003-tableyp000540.000mm-gantryxp000060.500mm-yp000010.000mm-zm000087.000mm-shot0000.npy,60.5,-87.0,255,372430.8,0.0007,1.0,1122476,False
54.0,auto_scan-2026-07-23_10-42-35,y0054.00cm,jul23-003-tableyp000540.000mm-gantryxp000065.500mm-yp000010.000mm-zm000087.000mm-shot0000.npy,65.5,-87.0,255,372430.8,0.0007,1.0,371735,False
54.0,auto_scan-2026-07-23_10-42-35,y0054.00cm,jul23-003-tableyp000540.000mm-gantryxp000070.500mm-yp000010.000mm-zm000095.000mm-shot0000-dark.npy,70.5,-95.0,151,372430.8,0.0004,0.592,0,False
54.0,auto_scan-2026-07-23_10-42-35,y0054.00cm,jul23-003-tableyp000540.000mm-gantryxp000070.500mm-yp000010.000mm-zm000091.000mm-shot0000-dark.npy,70.5,-91.0,155,372430.8,0.0004,0.608,0,False
54.0,auto_scan-2026-07-23_10-42-35,y0054.00cm,jul23-003-tableyp000540.000mm-gantryxp000070.500mm-yp000010.000mm-zm000087.000mm-shot0000-dark.npy,70.5,-87.0,151,372430.8,0.0004,0.592,0,False
54.0,auto_scan-2026-07-23_10-42-35,y0054.00cm,jul23-003-tableyp000540.000mm-gantryxp000050.500mm-yp000010.000mm-zm000083.000mm-shot0000-dark.npy,50.5,-83.0,151,372430.8,0.0004,0.592,0,False
